Full_Prompt,Survey_Date,Response,Gender,Age,Geography,Weight,RT,User_ID
How much do you trust the average American to do what is best for society?,2020-07-02,5,Female,25-34,US-WEST-ID,1.2658532,132558,672663608
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,25-34,US-NORTHEAST-NJ,0.7538318,8808,693636747
How much do you trust the average American to do what is best for society?,2020-07-02,3,Male,18-24,US-NORTHEAST-PA,0.564314,7752,706800155
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,18-24,US-MIDWEST-NE,0.6819829,31306,712513664
How much do you trust the average American to do what is best for society?,2020-07-02,1,Male,25-34,US-WEST-CA,0.9310296,12281,724504525
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,45-54,US-SOUTH-WV,1.6869026,9906,726692985
How much do you trust the average American to do what is best for society?,2020-07-02,5,Male,45-54,US-SOUTH-MS,1.2407096,24660,727103301
How much do you trust the average American to do what is best for society?,2020-07-02,2,Female,18-24,US-WEST-NM,1.2883966,10196,737286005
How much do you trust the average American to do what is best for society?,2020-07-02,2,Female,25-34,US-SOUTH-VA,0.7273201,12324,76939615
How much do you trust the average American to do what is best for society?,2020-07-02,5,Female,25-34,US-MIDWEST-IL,0.67005,6073,772878199
How much do you trust the average American to do what is best for society?,2020-07-02,1,Female,55-64,US-NORTHEAST-PA,2.0953566,6770,781375560
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,35-44,US-SOUTH-SC,0.8080727,7138,828285279
How much do you trust the average American to do what is best for society?,2020-07-02,2,Male,25-34,US-WEST-CA,0.9310296,23829,835711382
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,25-34,US-SOUTH-FL,0.7273201,6043,888741115
How much do you trust the average American to do what is best for society?,2020-07-02,5,Male,18-24,US-MIDWEST-OH,0.5015955,4154,894394426
How much do you trust the average American to do what is best for society?,2020-07-02,2,Female,25-34,US-SOUTH-NC,0.7273201,7854,909651028
How much do you trust the average American to do what is best for society?,2020-07-02,5,Female,65+,US-WEST-OR,2.6975315,10337,914569127
How much do you trust the average American to do what is best for society?,2020-07-02,3,Male,45-54,US-MIDWEST-ND,1.1430146,5115,915320312
How much do you trust the average American to do what is best for society?,2020-07-02,7,Male,18-24,US-WEST-MT,0.9476102,12656,916767885
How much do you trust the average American to do what is best for society?,2020-07-02,5,Male,25-34,US-MIDWEST-SD,0.4928189,10944,919605104
How much do you trust the average American to do what is best for society?,2020-07-02,3,Male,55-64,US-SOUTH-TN,1.4869256,17745,926510068
How much do you trust the average American to do what is best for society?,2020-07-02,3,Male,25-34,US-MIDWEST-IA,0.4928189,12135,930742810
How much do you trust the average American to do what is best for society?,2020-07-02,5,Male,18-24,US-SOUTH-TX,0.5444676,11443,935503591
How much do you trust the average American to do what is best for society?,2020-07-02,5,Male,35-44,US-SOUTH-WV,0.594334,6737,942674130
How much do you trust the average American to do what is best for society?,2020-07-02,3,Female,18-24,US-SOUTH-DC,0.7402729,7967,944875440
How much do you trust the average American to do what is best for society?,2020-07-02,3,Female,25-34,US-NORTHEAST-VT,0.7538318,4870,949049794
How much do you trust the average American to do what is best for society?,2020-07-02,3,Female,35-44,US-SOUTH-GA,0.8080727,22943,9528661
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,25-34,US-MIDWEST-OH,0.67005,65247,953755917
How much do you trust the average American to do what is best for society?,2020-07-02,4,Male,35-44,US-MIDWEST-MI,0.5475354,4796,958918064
How much do you trust the average American to do what is best for society?,2020-07-02,4,Female,45-54,US-MIDWEST-WI,1.5540737,17808,959828318
How much do you trust the average American to do what is best for society?,2020-07-02,2,Male,25-34,US-WEST-UT,0.9310296,7530,976552929
How much do you trust the average American to do what is best for society?,2020-07-02,2,Male,25-34,US-SOUTH-MD,0.5349408,7314,983005740
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,4,Female,35-44,US-NORTHEAST-PA,1.1820781,48772,1011834554
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,2,Male,18-24,US-NORTHEAST-MA,0.7952422,13958,1012248668
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,4,Male,25-34,US-MIDWEST-IA,0.4910904,13108,1017357026
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,2,Female,25-34,US-MIDWEST-OH,0.6051039,8506,1017394141
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,3,Female,35-44,US-SOUTH-KY,0.7253454,9551,1043119383
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,4,Female,25-34,US-WEST-CA,0.8200381,8917,1052208743
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,4,Male,55-64,US-MIDWEST-OH,1.6507112,10251,1069523895
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,2,Female,45-54,US-MIDWEST-OH,1.0788113,7683,1096504946
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,5,Female,25-34,US-MIDWEST-OH,0.6051039,10579,1165218220
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,5,Female,25-34,US-SOUTH-TN,0.6527105,8558,1200291210
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,1,Female,25-34,US-MIDWEST-MO,0.6051039,18502,1231012560
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,4,Male,18-24,US-SOUTH-TX,0.4879756,22351,1234445703
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,6,Male,18-24,US-WEST-UT,0.6130721,34901,1261541515
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,4,Male,25-34,US-SOUTH-MD,0.529727,22982,1314625720
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,1,Female,35-44,US-SOUTH-VA,0.7253454,10235,1328339618
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,5,Male,25-34,US-SOUTH-GA,0.529727,12386,1336946389
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,5,Male,25-34,US-SOUTH-DC,0.529727,8993,1353277987
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,1,Male,45-54,US-MIDWEST-ND,0.8755419,10838,1376636696
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,2,Male,35-44,US-SOUTH-NC,0.588676,9347,1380799814
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,1,Female,25-34,US-NORTHEAST-ME,1.0637068,4407,1396362115
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,4,Male,35-44,US-SOUTH-AR,0.588676,32063,1428247065
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,3,Male,35-44,US-SOUTH-TN,0.588676,17585,1460565578
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,2,Female,45-54,US-NORTHEAST-RI,1.8964328,8913,1484547980
Think about *American research labs that develop new Artificial Intelligence systems*. How much do you trust the people in charge of these labs to do what is best for society?,2020-07-02,2,Female,25-34,US-MIDWEST-SD,0.6051039,8848,1523063191
